Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","203","Spain","5610","Import Quantity","71","Rye","2018","2018","tonnes","26682","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","203","Spain","5622","Import Value","71","Rye","2018","2018","1000 US$","6971","","Official data"
"TP","Crops and livestock products","203","Spain","5910","Export Quantity","71","Rye","2018","2018","tonnes","18851","","Official data"
"TP","Crops and livestock products","203","Spain","5922","Export Value","71","Rye","2018","2018","1000 US$","4500","","Official data"
"TP","Crops and livestock products","203","Spain","5610","Import Quantity","15","Wheat","2018","2018","tonnes","6028088","","Official data"
"TP","Crops and livestock products","203","Spain","5622","Import Value","15","Wheat","2018","2018","1000 US$","1340117","","Official data"
"TP","Crops and livestock products","203","Spain","5910","Export Quantity","15","Wheat","2018","2018","tonnes","331295","","Official data"
"TP","Crops and livestock products","203","Spain","5922","Export Value","15","Wheat","2018","2018","1000 US$","96977","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","56","Maize","2018","2018","tonnes","127730","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","56","Maize","2018","2018","1000 US$","29632","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","56","Maize","2018","2018","tonnes","511","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","56","Maize","2018","2018","1000 US$","151","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","38","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","22","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","85","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","52","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","71","Rye","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","71","Rye","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1179790","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","15","Wheat","2018","2018","1000 US$","303990","R","Estimated data using trading partners database"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","15","Wheat","2018","2018","tonnes","5700","F","FAO estimate"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","15","Wheat","2018","2018","1000 US$","2000","F","FAO estimate"
"TP","Crops and livestock products","276","Sudan","5610","Import Quantity","56","Maize","2018","2018","tonnes","203","*","Unofficial figure"
"TP","Crops and livestock products","276","Sudan","5622","Import Value","56","Maize","2018","2018","1000 US$","454","*","Unofficial figure"
"TP","Crops and livestock products","276","Sudan","5910","Export Quantity","56","Maize","2018","2018","tonnes","3357","*","Unofficial figure"
"TP","Crops and livestock products","276","Sudan","5922","Export Value","56","Maize","2018","2018","1000 US$","677","*","Unofficial figure"
"TP","Crops and livestock products","276","Sudan","5610","Import Quantity","15","Wheat","2018","2018","tonnes","2506206","R","Estimated data using trading partners database"
"TP","Crops and livestock products","276","Sudan","5622","Import Value","15","Wheat","2018","2018","1000 US$","553789","R","Estimated data using trading partners database"
"TP","Crops and livestock products","276","Sudan","5910","Export Quantity","15","Wheat","2018","2018","tonnes","5586","*","Unofficial figure"
"TP","Crops and livestock products","276","Sudan","5922","Export Value","15","Wheat","2018","2018","1000 US$","1049","*","Unofficial figure"
"TP","Crops and livestock products","207","Suriname","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","9","*","Unofficial figure"
"TP","Crops and livestock products","207","Suriname","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","19","*","Unofficial figure"
"TP","Crops and livestock products","207","Suriname","5610","Import Quantity","56","Maize","2018","2018","tonnes","10590","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5622","Import Value","56","Maize","2018","2018","1000 US$","2092","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5910","Export Quantity","56","Maize","2018","2018","tonnes","800","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5922","Export Value","56","Maize","2018","2018","1000 US$","314","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","3","*","Unofficial figure"
"TP","Crops and livestock products","207","Suriname","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","5","*","Unofficial figure"
"TP","Crops and livestock products","207","Suriname","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","30000","F","FAO estimate"
"TP","Crops and livestock products","207","Suriname","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","12000","F","FAO estimate"
"TP","Crops and livestock products","207","Suriname","5610","Import Quantity","15","Wheat","2018","2018","tonnes","19900","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5622","Import Value","15","Wheat","2018","2018","1000 US$","5187","R","Estimated data using trading partners database"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","251","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","675","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","64","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","171","","Official data"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","56","Maize","2018","2018","tonnes","77572","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","56","Maize","2018","2018","1000 US$","23342","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","56","Maize","2018","2018","tonnes","601","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","56","Maize","2018","2018","1000 US$","727","","Official data"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","829","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","746","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","12","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","15","","Official data"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","71","Rye","2018","2018","tonnes","11274","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","71","Rye","2018","2018","1000 US$","4190","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","71","Rye","2018","2018","tonnes","6900","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","71","Rye","2018","2018","1000 US$","1774","","Official data"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","15","Wheat","2018","2018","tonnes","272914","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","15","Wheat","2018","2018","1000 US$","67394","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","15","Wheat","2018","2018","tonnes","418327","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","15","Wheat","2018","2018","1000 US$","88886","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","130","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","154","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","2","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","3","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","56","Maize","2018","2018","tonnes","132120","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","56","Maize","2018","2018","1000 US$","44130","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","56","Maize","2018","2018","tonnes","85","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","56","Maize","2018","2018","1000 US$","340","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","43","","Official data"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","65","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","1","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","71","Rye","2018","2018","tonnes","1776","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","71","Rye","2018","2018","1000 US$","1037","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","71","Rye","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","71","Rye","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","15","Wheat","2018","2018","tonnes","434704","","Official data"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","15","Wheat","2018","2018","1000 US$","135195","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","15","Wheat","2018","2018","tonnes","265","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","15","Wheat","2018","2018","1000 US$","151","","Official data"
"TP","Crops and livestock products","212","Syrian Arab Republic","5610","Import Quantity","56","Maize","2018","2018","tonnes","142049","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5622","Import Value","56","Maize","2018","2018","1000 US$","34096","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5910","Export Quantity","56","Maize","2018","2018","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5922","Export Value","56","Maize","2018","2018","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2018","2018","tonnes","50131","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5622","Import Value","15","Wheat","2018","2018","1000 US$","9584","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5910","Export Quantity","15","Wheat","2018","2018","tonnes","3","*","Unofficial figure"
"TP","Crops and livestock products","212","Syrian Arab Republic","5922","Export Value","15","Wheat","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","208","Tajikistan","5610","Import Quantity","56","Maize","2018","2018","tonnes","643","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5622","Import Value","56","Maize","2018","2018","1000 US$","206","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1046141","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5622","Import Value","15","Wheat","2018","2018","1000 US$","179371","R","Estimated data using trading partners database"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","18","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","24","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","56","Maize","2018","2018","tonnes","161411","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","56","Maize","2018","2018","1000 US$","33157","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","56","Maize","2018","2018","tonnes","231516","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","56","Maize","2018","2018","1000 US$","119666","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","12","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","64","","Official data"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","71","Rye","2018","2018","tonnes","51","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","71","Rye","2018","2018","1000 US$","32","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","71","Rye","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","71","Rye","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","15","Wheat","2018","2018","tonnes","2847139","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","15","Wheat","2018","2018","1000 US$","709300","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","15","Wheat","2018","2018","tonnes","36","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","15","Wheat","2018","2018","1000 US$","30","","Official data"
"TP","Crops and livestock products","176","Timor-Leste","5610","Import Quantity","56","Maize","2018","2018","tonnes","32","R","Estimated data using trading partners database"
"TP","Crops and livestock products","176","Timor-Leste","5622","Import Value","56","Maize","2018","2018","1000 US$","18","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5610","Import Quantity","56","Maize","2018","2018","tonnes","958","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5622","Import Value","56","Maize","2018","2018","1000 US$","578","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5910","Export Quantity","56","Maize","2018","2018","tonnes","4427","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5922","Export Value","56","Maize","2018","2018","1000 US$","407","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","8","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","217","Togo","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","217","Togo","5610","Import Quantity","15","Wheat","2018","2018","tonnes","84501","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5622","Import Value","15","Wheat","2018","2018","1000 US$","20165","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5910","Export Quantity","15","Wheat","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","217","Togo","5922","Export Value","15","Wheat","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5610","Import Quantity","56","Maize","2018","2018","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","219","Tonga","5622","Import Value","56","Maize","2018","2018","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","219","Tonga","5910","Export Quantity","56","Maize","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5922","Export Value","56","Maize","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","2","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5610","Import Quantity","56","Maize","2018","2018","tonnes","94572","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5622","Import Value","56","Maize","2018","2018","1000 US$","20463","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5910","Export Quantity","56","Maize","2018","2018","tonnes","426","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5922","Export Value","56","Maize","2018","2018","1000 US$","156","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5610","Import Quantity","15","Wheat","2018","2018","tonnes","129019","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5622","Import Value","15","Wheat","2018","2018","1000 US$","38253","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5610","Import Quantity","56","Maize","2018","2018","tonnes","978844","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5622","Import Value","56","Maize","2018","2018","1000 US$","175951","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","222","Tunisia","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","222","Tunisia","5610","Import Quantity","71","Rye","2018","2018","tonnes","6073","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5622","Import Value","71","Rye","2018","2018","1000 US$","873","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1835737","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5622","Import Value","15","Wheat","2018","2018","1000 US$","430842","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5910","Export Quantity","15","Wheat","2018","2018","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","222","Tunisia","5922","Export Value","15","Wheat","2018","2018","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","472","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","284","","Official data"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","56","Maize","2018","2018","tonnes","2122733","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","56","Maize","2018","2018","1000 US$","438015","","Official data"
"TP","Crops and livestock products","223","Turkey","5910","Export Quantity","56","Maize","2018","2018","tonnes","65802","","Official data"
"TP","Crops and livestock products","223","Turkey","5922","Export Value","56","Maize","2018","2018","1000 US$","44290","","Official data"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","59625","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","21927","","Official data"
"TP","Crops and livestock products","223","Turkey","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","83","","Official data"
"TP","Crops and livestock products","223","Turkey","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","86","","Official data"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","15","Wheat","2018","2018","tonnes","5781712","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","15","Wheat","2018","2018","1000 US$","1289386","","Official data"
"TP","Crops and livestock products","223","Turkey","5910","Export Quantity","15","Wheat","2018","2018","tonnes","69998","","Official data"
"TP","Crops and livestock products","223","Turkey","5922","Export Value","15","Wheat","2018","2018","1000 US$","24038","","Official data"
"TP","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","136","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","42","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","56","Maize","2018","2018","tonnes","2647","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5622","Import Value","56","Maize","2018","2018","1000 US$","1090","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","15","Wheat","2018","2018","tonnes","263256","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5622","Import Value","15","Wheat","2018","2018","1000 US$","49113","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5910","Export Quantity","15","Wheat","2018","2018","tonnes","30000","F","FAO estimate"
"TP","Crops and livestock products","213","Turkmenistan","5922","Export Value","15","Wheat","2018","2018","1000 US$","7950","F","FAO estimate"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","5","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","56","Maize","2018","2018","tonnes","595","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","56","Maize","2018","2018","1000 US$","765","","Official data"
"TP","Crops and livestock products","226","Uganda","5910","Export Quantity","56","Maize","2018","2018","tonnes","461696","","Official data"
"TP","Crops and livestock products","226","Uganda","5922","Export Value","56","Maize","2018","2018","1000 US$","89532","","Official data"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","23442","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","5704","","Official data"
"TP","Crops and livestock products","226","Uganda","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","13","","Official data"
"TP","Crops and livestock products","226","Uganda","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","5","","Official data"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","71","Rye","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","71","Rye","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","15","Wheat","2018","2018","tonnes","631634","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","15","Wheat","2018","2018","1000 US$","154099","","Official data"
"TP","Crops and livestock products","226","Uganda","5910","Export Quantity","15","Wheat","2018","2018","tonnes","56","","Official data"
"TP","Crops and livestock products","226","Uganda","5922","Export Value","15","Wheat","2018","2018","1000 US$","28","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","11527","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","2308","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","733","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","390","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","56","Maize","2018","2018","tonnes","37424","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","56","Maize","2018","2018","1000 US$","142703","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","56","Maize","2018","2018","tonnes","21440629","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","56","Maize","2018","2018","1000 US$","3506065","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","345","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","161","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","71","Rye","2018","2018","tonnes","404","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","71","Rye","2018","2018","1000 US$","671","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","71","Rye","2018","2018","tonnes","103937","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","71","Rye","2018","2018","1000 US$","15507","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","15","Wheat","2018","2018","tonnes","4040","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","15","Wheat","2018","2018","1000 US$","2806","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","15","Wheat","2018","2018","tonnes","16373389","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","15","Wheat","2018","2018","1000 US$","3004359","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","169","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","99","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","2","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","3","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","56","Maize","2018","2018","tonnes","414666","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","56","Maize","2018","2018","1000 US$","110592","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","56","Maize","2018","2018","tonnes","37009","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","56","Maize","2018","2018","1000 US$","20781","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","562","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","214","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","975","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","1064","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","71","Rye","2018","2018","tonnes","76","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","71","Rye","2018","2018","1000 US$","34","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","71","Rye","2018","2018","tonnes","78","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","71","Rye","2018","2018","1000 US$","34","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1237624","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","15","Wheat","2018","2018","1000 US$","341918","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","15","Wheat","2018","2018","tonnes","92052","","Official data"
